(-0.116992,131.8,3.16033)
(-0.116976,131.8,3.01033)
(-15.917,131.799,3.00866)
(-15.917,131.799,3.15866)
(-0.117205,136.8,3.16321)
(-0.117189,136.8,3.01321)
(-15.9172,136.799,3.16153)
(-15.9172,136.799,3.01153)
(0.0245172,121.006,3.16505)
(0.0242707,121.006,3.01505)
(0.0518793,136.806,3.01513)
(0.0521258,136.806,3.16513)
(5.0245,120.998,3.15683)
(5.02426,120.998,3.00683)
(5.05211,136.798,3.15691)
(5.05186,136.798,3.00691)
(-0.152514,132.2,0.399825)
(-0.156721,132.2,0.199869)
(-0.356677,132.2,0.204077)
(-0.352469,132.2,0.404032)
(-0.15253,132.6,0.400071)
(-0.156738,132.6,0.200115)
(-0.352486,132.6,0.404279)
(-0.356693,132.6,0.204323)
(-0.143562,132.199,0.799673)
(-0.147913,132.199,0.599721)
(-0.347866,132.199,0.604072)
(-0.343514,132.199,0.804025)
(-0.143813,132.599,0.800214)
(-0.148164,132.6,0.600262)
(-0.343766,132.599,0.804566)
(-0.348117,132.599,0.604613)
(-0.134353,132.198,1.19979)
(-0.139018,132.199,0.999842)
(-0.338963,132.199,1.00451)
(-0.334298,132.199,1.20445)
(-0.13358,132.598,1.20027)
(-0.138244,132.599,1.00032)
(-0.333525,132.599,1.20493)
(-0.33819,132.599,1.00499)
(-0.123565,132.198,1.60024)
(-0.128366,132.199,1.4003)
(-0.328308,132.198,1.4051)
(-0.323507,132.198,1.60504)
(-0.124503,132.598,1.60071)
(-0.129304,132.599,1.40077)
(-0.324444,132.598,1.60551)
(-0.329245,132.598,1.40557)
(-0.115613,132.198,2.00085)
(-0.120632,132.198,1.80091)
(-0.320567,132.198,1.80593)
(-0.315548,132.199,2.00587)
(-0.113679,132.598,2.00075)
(-0.118699,132.598,1.80081)
(-0.313614,132.599,2.00577)
(-0.318633,132.599,1.80583)
(-0.102436,132.196,2.40175)
(-0.106851,132.196,2.2018)
(-0.30679,132.198,2.20621)
(-0.302375,132.199,2.40616)
(-0.0979123,132.596,2.40107)
(-0.102327,132.596,2.20112)
(-0.297851,132.599,2.40549)
(-0.302266,132.598,2.20554)
(-0.156884,132,0.2)
(-0.156884,132,0)
(-0.356884,132,0)
(-0.356884,132,0.2)
(-0.156884,132.4,0.2)
(-0.156884,132.4,0)
(-0.356884,132.4,0.2)
(-0.356884,132.4,0)
(-0.147972,132,0.599356)
(-0.152138,132,0.3994)
(-0.352094,132,0.403565)
(-0.347928,131.999,0.603521)
(-0.148424,132.4,0.600095)
(-0.15259,132.4,0.400138)
(-0.348381,132.399,0.60426)
(-0.352546,132.4,0.404304)
(-0.138272,131.998,0.999338)
(-0.142431,131.999,0.799381)
(-0.342388,131.998,0.803541)
(-0.338228,131.998,1.0035)
(-0.138966,132.398,1.00013)
(-0.143126,132.399,0.800174)
(-0.338923,132.398,1.00429)
(-0.343083,132.398,0.804333)
(-0.129636,131.997,1.40006)
(-0.133706,131.998,1.2001)
(-0.333665,131.998,1.20418)
(-0.329594,131.998,1.40413)
(-0.129336,132.397,1.40058)
(-0.133406,132.398,1.20062)
(-0.329294,132.398,1.40465)
(-0.333365,132.398,1.20469)
(-0.118277,131.998,1.80037)
(-0.122633,131.998,1.60041)
(-0.322586,131.998,1.60477)
(-0.31823,131.998,1.80472)
(-0.118214,132.398,1.80085)
(-0.12257,132.398,1.6009)
(-0.318167,132.398,1.80521)
(-0.322523,132.398,1.60525)
(-0.110653,131.994,2.20122)
(-0.114946,131.994,2.00126)
(-0.314858,131.998,2.00556)
(-0.310565,131.998,2.20551)
(-0.102455,132.394,2.20145)
(-0.106747,132.394,2.00149)
(-0.302367,132.398,2.20574)
(-0.306659,132.398,2.00579)
