(-0.165339,131.802,3.17775)
(-0.165082,131.802,3.02775)
(-15.9651,131.798,3.00074)
(-15.9653,131.798,3.15074)
(-0.166492,136.802,3.17964)
(-0.166235,136.802,3.02964)
(-15.9665,136.798,3.15263)
(-15.9662,136.798,3.00263)
(0.174402,120.963,3.16126)
(0.174549,120.963,3.01126)
(0.0175008,136.763,3.00952)
(0.0173538,136.763,3.15952)
(5.17415,121.013,3.16616)
(5.1743,121.013,3.01616)
(5.0171,136.812,3.16442)
(5.01725,136.812,3.01442)
(-0.183508,132.2,0.399784)
(-0.19058,132.2,0.199909)
(-0.390455,132.2,0.206981)
(-0.383382,132.2,0.406856)
(-0.183727,132.6,0.399867)
(-0.190799,132.6,0.199992)
(-0.383602,132.6,0.406939)
(-0.390674,132.6,0.207064)
(-0.165781,132.202,0.799454)
(-0.172893,132.202,0.59958)
(-0.37276,132.2,0.606691)
(-0.365648,132.2,0.806565)
(-0.169077,132.602,0.799739)
(-0.176189,132.602,0.599865)
(-0.368944,132.6,0.80685)
(-0.376056,132.6,0.606976)
(-0.15017,132.203,1.19915)
(-0.158244,132.203,0.999312)
(-0.358074,132.201,1.00738)
(-0.349999,132.201,1.20722)
(-0.153624,132.603,1.19942)
(-0.161698,132.603,0.999583)
(-0.353454,132.601,1.20749)
(-0.361528,132.601,1.00766)
(-0.133493,132.202,1.59982)
(-0.14307,132.201,1.40004)
(-0.342832,132.2,1.40962)
(-0.333255,132.2,1.60939)
(-0.137265,132.601,1.59995)
(-0.146842,132.601,1.40018)
(-0.337026,132.6,1.60952)
(-0.346603,132.6,1.40975)
(-0.122573,132.2,1.99998)
(-0.13519,132.2,1.80038)
(-0.334783,132.202,1.813)
(-0.322167,132.202,2.0126)
(-0.118997,132.6,1.99955)
(-0.131614,132.6,1.79995)
(-0.31859,132.602,2.01217)
(-0.331207,132.602,1.81257)
(-0.101788,132.195,2.40034)
(-0.114481,132.194,2.20075)
(-0.314019,132.199,2.21342)
(-0.301326,132.2,2.41302)
(-0.0920935,132.595,2.39888)
(-0.104786,132.594,2.19929)
(-0.291631,132.6,2.41156)
(-0.304324,132.599,2.21196)
(-0.192438,132,0.2)
(-0.192438,132,0)
(-0.392438,132,0)
(-0.392438,132,0.2)
(-0.192438,132.4,0.2)
(-0.192438,132.4,0)
(-0.392438,132.4,0.2)
(-0.392438,132.4,0)
(-0.176061,132,0.599404)
(-0.183082,132,0.399527)
(-0.382958,132,0.406548)
(-0.375937,132,0.606425)
(-0.174834,132.4,0.599783)
(-0.181855,132.4,0.399907)
(-0.37471,132.4,0.606805)
(-0.381731,132.4,0.406928)
(-0.156281,132.001,0.999145)
(-0.163395,132.002,0.799272)
(-0.363264,132,0.806386)
(-0.35615,132,1.00626)
(-0.158905,132.401,0.999421)
(-0.16602,132.402,0.799547)
(-0.358774,132.4,1.00653)
(-0.365889,132.4,0.806661)
(-0.142168,132.001,1.39999)
(-0.149259,132.001,1.20011)
(-0.349131,132,1.20721)
(-0.342039,132,1.40708)
(-0.144382,132.401,1.40011)
(-0.151473,132.401,1.20024)
(-0.344253,132.4,1.40721)
(-0.351344,132.4,1.20733)
(-0.122217,131.999,1.79976)
(-0.13158,131.999,1.59998)
(-0.331354,131.998,1.60935)
(-0.321991,131.998,1.80913)
(-0.125463,132.399,1.79985)
(-0.134826,132.399,1.60007)
(-0.325237,132.398,1.80922)
(-0.3346,132.398,1.60944)
(-0.104715,131.997,2.19955)
(-0.116848,131.997,1.99992)
(-0.316478,131.998,2.01205)
(-0.304345,131.998,2.21169)
(-0.103219,132.397,2.19967)
(-0.115352,132.397,2.00003)
(-0.302849,132.398,2.2118)
(-0.314982,132.398,2.01217)
(-0.0946383,131.992,2.60071)
(-0.107333,131.992,2.40112)
(-0.306872,131.997,2.4138)
(-0.294177,131.997,2.6134)
(-0.085045,132.392,2.59929)
(-0.0977397,132.392,2.3997)
(-0.284584,132.397,2.61197)
(-0.297279,132.397,2.41238)
(-0.0770274,132.193,2.79964)
(-0.0897242,132.193,2.60004)
(-0.289268,132.197,2.61272)
(-0.276571,132.198,2.81232)
(-0.06785,132.593,2.79821)
(-0.0805469,132.593,2.59861)
(-0.267394,132.598,2.81089)
(-0.280091,132.597,2.61129)
(-0.0780779,131.993,3.00175)
(-0.0896646,131.992,2.80209)
(-0.289196,132,2.81365)
(-0.277609,132,3.01331)
(-0.0635228,132.393,2.99992)
(-0.0751095,132.392,2.80025)
(-0.263054,132.4,3.01148)
(-0.274641,132.399,2.81181)
(-0.383936,132.2,0.405186)
(-0.389328,132.2,0.205258)
(-0.189402,132.199,0.199865)
(-0.184009,132.199,0.399793)
(-0.384927,131.8,0.404972)
(-0.390319,131.8,0.205045)
(-0.185,131.799,0.399579)
(-0.190393,131.799,0.199652)
(-0.366229,132.199,0.806332)
(-0.373037,132.2,0.606448)
(-0.173156,132.198,0.599638)
(-0.166348,132.198,0.799522)
(-0.368477,131.799,0.805677)
(-0.375285,131.8,0.605794)
(-0.168596,131.798,0.798867)
(-0.175404,131.798,0.598984)
(-0.35052,132.2,1.20621)
(-0.356488,132.2,1.0063)
(-0.156584,132.198,1.00033)
(-0.150616,132.198,1.20024)
(-0.353757,131.8,1.2062)
(-0.359724,131.8,1.00629)
(-0.153852,131.798,1.20024)
(-0.15982,131.798,1.00033)
(-0.334556,132.198,1.60693)
(-0.341451,132.198,1.40705)
(-0.141571,132.197,1.40016)
(-0.134676,132.197,1.60004)
(-0.336035,131.798,1.60678)
(-0.34293,131.798,1.4069)
(-0.136155,131.797,1.59988)
(-0.14305,131.797,1.4)
(-0.309622,132.196,2.00881)
(-0.31871,132.196,1.80902)
(-0.118968,132.192,1.79993)
(-0.10988,132.192,1.99972)
(-0.31871,131.796,2.00905)
(-0.327798,131.797,1.80926)
(-0.118969,131.792,1.99996)
(-0.128057,131.792,1.80017)
(-0.294366,132.193,2.41175)
(-0.306223,132.193,2.21211)
(-0.106655,132.199,2.20026)
(-0.0947984,132.198,2.39991)
(-0.282993,131.793,2.41036)
(-0.294851,131.793,2.21071)
(-0.0834263,131.799,2.39852)
(-0.0952833,131.799,2.19887)
(-0.266751,132.198,2.81177)
(-0.278327,132.197,2.61211)
(-0.0787778,132.19,2.60056)
(-0.0672019,132.191,2.80022)
(-0.280319,131.798,2.8136)
(-0.291895,131.797,2.61393)
(-0.0807697,131.791,2.80204)
(-0.0923455,131.79,2.60238)
(-0.392438,136.6,0.2)
(-0.392438,136.6,-1.66533e-16)
(-0.992438,136.6,-1.66533e-16)
(-0.992438,136.6,0.2)
(-0.392438,136.8,0.2)
(-0.392438,136.8,-1.66533e-16)
(-0.992438,136.8,0.2)
(-0.992438,136.8,-1.66533e-16)
(-0.189422,136.601,0.399974)
(-0.192045,136.6,0.199992)
(-0.791992,136.601,0.20786)
(-0.789369,136.601,0.407843)
(-0.189163,136.801,0.399879)
(-0.191786,136.8,0.199896)
(-0.789111,136.801,0.407747)
(-0.791734,136.801,0.207765)
(-0.387498,136.601,0.602802)
(-0.390164,136.6,0.40282)
(-0.990106,136.603,0.410815)
(-0.98744,136.603,0.610797)
(-0.386767,136.801,0.602552)
(-0.389433,136.8,0.40257)
(-0.98671,136.803,0.610547)
(-0.989375,136.803,0.410565)
(-0.178572,136.603,0.799728)
(-0.182333,136.603,0.599763)
(-0.782207,136.598,0.611053)
(-0.778445,136.598,0.811017)
(-0.180208,136.803,0.799579)
(-0.18397,136.803,0.599614)
(-0.780082,136.798,0.810868)
(-0.783843,136.798,0.610904)
(-0.378097,136.601,1.00355)
(-0.382003,136.601,0.803585)
(-0.981884,136.598,0.815304)
(-0.977979,136.599,1.01527)
(-0.378842,136.801,1.00339)
(-0.382748,136.801,0.803425)
(-0.978724,136.799,1.0151)
(-0.982629,136.798,0.815143)
(-0.166936,136.606,1.19955)
(-0.17127,136.606,0.999602)
(-0.771058,136.597,1.01261)
(-0.766723,136.597,1.21257)
(-0.170024,136.806,1.1994)
(-0.174358,136.806,0.999444)
(-0.769812,136.797,1.21241)
(-0.774146,136.797,1.01246)
(-0.365639,136.603,1.40521)
(-0.369326,136.603,1.20524)
(-0.9692,136.597,1.21631)
(-0.965513,136.598,1.41628)
(-0.367418,136.803,1.40502)
(-0.371105,136.803,1.20506)
(-0.967292,136.798,1.41609)
(-0.970979,136.797,1.21612)
(-0.151972,136.609,1.60016)
(-0.15707,136.609,1.40022)
(-0.756801,136.599,1.41553)
(-0.751703,136.6,1.61547)
(-0.155107,136.809,1.59982)
(-0.160204,136.809,1.39988)
(-0.754838,136.8,1.61513)
(-0.759936,136.799,1.41519)
(-0.346317,136.608,1.80732)
(-0.350342,136.608,1.60737)
(-0.950102,136.596,1.61946)
(-0.946077,136.597,1.81942)
(-0.35029,136.808,1.807)
(-0.354314,136.808,1.60705)
(-0.95005,136.796,1.8191)
(-0.954075,136.796,1.61914)
(-0.130695,136.615,2.00253)
(-0.135228,136.615,1.80258)
(-0.734822,136.597,1.81619)
(-0.730289,136.598,2.01614)
(-0.136485,136.815,2.00246)
(-0.141018,136.815,1.80251)
(-0.73608,136.798,2.01607)
(-0.740612,136.797,1.81612)
(-0.325939,136.602,2.20966)
(-0.329159,136.602,2.00969)
(-0.929038,136.595,2.01935)
(-0.925817,136.595,2.21933)
(-0.328349,136.802,2.20957)
(-0.331569,136.802,2.00959)
(-0.928228,136.795,2.21923)
(-0.931448,136.795,2.01926)
(-0.104236,136.617,2.40532)
(-0.108503,136.617,2.20536)
(-0.707662,136.588,2.21818)
(-0.703394,136.588,2.41813)
(-0.113925,136.817,2.40533)
(-0.118193,136.817,2.20538)
(-0.713084,136.788,2.41815)
(-0.717351,136.788,2.21819)
(-0.305335,136.598,2.60986)
(-0.309514,136.598,2.4099)
(-0.909254,136.585,2.42245)
(-0.905074,136.585,2.62241)
(-0.309491,136.798,2.60976)
(-0.31367,136.798,2.40981)
(-0.909231,136.785,2.62231)
(-0.91341,136.785,2.42235)
(-0.392438,136.8,0.2)
(-0.392438,136.8,0)
(-0.192438,136.8,0)
(-0.192438,136.8,0.2)
(-0.392438,136.4,0.2)
(-0.392438,136.4,0)
(-0.192438,136.4,0.2)
(-0.192438,136.4,0)
(-0.383384,136.801,0.603361)
(-0.387082,136.8,0.403395)
(-0.187117,136.801,0.399697)
(-0.183419,136.801,0.599663)
(-0.382832,136.401,0.603606)
(-0.38653,136.4,0.40364)
(-0.182866,136.401,0.599908)
(-0.186564,136.401,0.399942)
(-0.372788,136.802,1.00373)
(-0.377093,136.802,0.803779)
(-0.17714,136.803,0.799473)
(-0.172835,136.803,0.999427)
(-0.371745,136.402,1.00408)
(-0.37605,136.402,0.804128)
(-0.171792,136.403,0.999776)
(-0.176097,136.403,0.799822)
(-0.357339,136.804,1.40503)
(-0.363341,136.804,1.20513)
(-0.163432,136.804,1.19912)
(-0.15743,136.805,1.39903)
(-0.356059,136.404,1.40555)
(-0.362061,136.404,1.20565)
(-0.15615,136.405,1.39955)
(-0.162152,136.404,1.19964)
(-0.341238,136.803,1.80709)
(-0.348706,136.803,1.60723)
(-0.148888,136.807,1.59976)
(-0.141419,136.807,1.79962)
(-0.333056,136.403,1.80735)
(-0.340524,136.403,1.60749)
(-0.133237,136.408,1.79987)
(-0.140706,136.407,1.60001)
(-0.315514,136.804,2.20958)
(-0.323304,136.804,2.00973)
(-0.123486,136.807,2.00194)
(-0.115695,136.808,2.20179)
(-0.308629,136.404,2.20992)
(-0.31642,136.404,2.01008)
(-0.108811,136.408,2.20213)
(-0.116601,136.407,2.00228)
(-0.297193,136.807,2.61126)
(-0.303413,136.807,2.41135)
(-0.103512,136.808,2.40513)
(-0.0972919,136.808,2.60504)
(-0.295202,136.407,2.61155)
(-0.301423,136.407,2.41165)
(-0.0953014,136.408,2.60533)
(-0.101522,136.408,2.40543)
(-0.0967116,136.62,2.80781)
(-0.100324,136.62,2.60784)
(-0.69942,136.589,2.61869)
(-0.695807,136.589,2.81865)
(-0.107077,136.82,2.80784)
(-0.110689,136.82,2.60788)
(-0.706173,136.789,2.81869)
(-0.709785,136.789,2.61872)
(-0.297795,136.607,3.0115)
(-0.301415,136.607,2.81153)
(-0.901154,136.593,2.8224)
(-0.897533,136.593,3.02236)
(-0.302461,136.807,3.01143)
(-0.306082,136.807,2.81147)
(-0.9022,136.793,3.0223)
(-0.90582,136.793,2.82233)
(-0.192438,135.6,0.2)
(-0.192438,135.6,0)
(-0.392438,135.6,0)
(-0.392438,135.6,0.2)
(-0.192438,136,0.2)
(-0.192438,136,0)
(-0.392438,136,0.2)
(-0.392438,136,0)
(-0.188966,135.8,0.399974)
(-0.192132,135.8,0.199999)
(-0.392107,135.8,0.203166)
(-0.38894,135.8,0.40314)
(-0.189464,136.2,0.400046)
(-0.192631,136.2,0.200071)
(-0.389439,136.2,0.403213)
(-0.392606,136.2,0.203238)
(-0.182555,135.6,0.599879)
(-0.18807,135.6,0.399955)
(-0.387993,135.599,0.405471)
(-0.382478,135.599,0.605394)
(-0.183715,136,0.600027)
(-0.189231,136,0.400103)
(-0.383638,135.999,0.605542)
